headline,date,stock,Open,High,Low,Close,Volume,Company,sentiment
Nvidia cuts workforce as part of restructuring plan,2026-02-24,NVDA,191.47964208446243,193.75951747058733,187.3898518385612,192.83956909179688,175123600,Nvidia,0.0
Nvidia cuts workforce as part of restructuring plan,2026-02-24,NVDA,399.5,410.8200073242188,397.6400146484375,409.3800048828125,58579500,Tesla,0.0
Tesla revenue falls short of forecasts amid market slowdown,2026-02-24,TSLA,267.8599853515625,274.8900146484375,267.7099914550781,272.1400146484375,47014600,Apple,0.0
Tesla revenue falls short of forecasts amid market slowdown,2026-02-24,TSLA,205.47000122070312,210.3600006103516,203.25,208.55999755859372,41137200,Amazon,0.0
Tesla revenue falls short of forecasts amid market slowdown,2026-02-24,TSLA,310.3015673465962,312.05033638585,305.71479964031533,310.6813049316406,25615600,Google,0.0
Tesla revenue falls short of forecasts amid market slowdown,2026-02-24,TSLA,632.5384628258726,640.5615620292823,628.4419334902003,638.7531127929688,10135600,Meta,0.0
Tesla revenue falls short of forecasts amid market slowdown,2026-02-24,TSLA,384.1400146484375,389.3599853515625,381.7099914550781,389.0,33884700,Microsoft,0.0
Tesla revenue falls short of forecasts amid market slowdown,2026-02-24,TSLA,191.47964208446243,193.75951747058733,187.3898518385612,192.83956909179688,175123600,Nvidia,0.0
Tesla revenue falls short of forecasts amid market slowdown,2026-02-24,TSLA,399.5,410.8200073242188,397.6400146484375,409.3800048828125,58579500,Tesla,0.0
Tesla CEO outlines growth strategy at investor conference,2026-02-24,TSLA,267.8599853515625,274.8900146484375,267.7099914550781,272.1400146484375,47014600,Apple,0.0
Tesla CEO outlines growth strategy at investor conference,2026-02-24,TSLA,205.47000122070312,210.3600006103516,203.25,208.55999755859372,41137200,Amazon,0.0
Tesla CEO outlines growth strategy at investor conference,2026-02-24,TSLA,310.3015673465962,312.05033638585,305.71479964031533,310.6813049316406,25615600,Google,0.0
Tesla CEO outlines growth strategy at investor conference,2026-02-24,TSLA,632.5384628258726,640.5615620292823,628.4419334902003,638.7531127929688,10135600,Meta,0.0
Tesla CEO outlines growth strategy at investor conference,2026-02-24,TSLA,384.1400146484375,389.3599853515625,381.7099914550781,389.0,33884700,Microsoft,0.0
Tesla CEO outlines growth strategy at investor conference,2026-02-24,TSLA,191.47964208446243,193.75951747058733,187.3898518385612,192.83956909179688,175123600,Nvidia,0.0
Tesla CEO outlines growth strategy at investor conference,2026-02-24,TSLA,399.5,410.8200073242188,397.6400146484375,409.3800048828125,58579500,Tesla,0.0
Institutional investors increase stake in Apple,2026-02-25,AAPL,271.7799987792969,274.94000244140625,271.04998779296875,274.2300109863281,33714300,Apple,0.0
Institutional investors increase stake in Apple,2026-02-25,AAPL,210.4600067138672,211.58999633789065,208.92999267578125,210.63999938964844,41346400,Amazon,0.0
Institutional investors increase stake in Apple,2026-02-25,AAPL,311.84046520002283,313.4193707572093,309.22231323387047,312.67987060546875,29963600,Google,0.0
Institutional investors increase stake in Apple,2026-02-25,AAPL,641.9803720795121,653.3206382422114,641.5906910720822,653.1307983398438,11330700,Meta,0.0
Institutional investors increase stake in Apple,2026-02-25,AAPL,390.5299987792969,401.4700012207031,390.1600036621094,400.6000061035156,43625500,Microsoft,0.0
Institutional investors increase stake in Apple,2026-02-25,AAPL,194.439467455312,197.61930319203404,193.77949953248776,195.5494079589844,250637100,Nvidia,0.0
Institutional investors increase stake in Apple,2026-02-25,AAPL,412.1499938964844,420.3399963378906,412.1499938964844,417.3999938964844,54809700,Tesla,0.0
Apple partners with major firm to accelerate AI development,2026-02-25,AAPL,271.7799987792969,274.94000244140625,271.04998779296875,274.2300109863281,33714300,Apple,-0.06875
Apple partners with major firm to accelerate AI development,2026-02-25,AAPL,210.4600067138672,211.58999633789065,208.92999267578125,210.63999938964844,41346400,Amazon,-0.06875
Apple partners with major firm to accelerate AI development,2026-02-25,AAPL,311.84046520002283,313.4193707572093,309.22231323387047,312.67987060546875,29963600,Google,-0.06875
Apple partners with major firm to accelerate AI development,2026-02-25,AAPL,641.9803720795121,653.3206382422114,641.5906910720822,653.1307983398438,11330700,Meta,-0.06875
Apple partners with major firm to accelerate AI development,2026-02-25,AAPL,390.5299987792969,401.4700012207031,390.1600036621094,400.6000061035156,43625500,Microsoft,-0.06875
Apple partners with major firm to accelerate AI development,2026-02-25,AAPL,194.439467455312,197.61930319203404,193.77949953248776,195.5494079589844,250637100,Nvidia,-0.06875
Apple partners with major firm to accelerate AI development,2026-02-25,AAPL,412.1499938964844,420.3399963378906,412.1499938964844,417.3999938964844,54809700,Tesla,-0.06875
Amazon revenue falls short of forecasts amid market slowdown,2026-02-25,AMZN,271.7799987792969,274.94000244140625,271.04998779296875,274.2300109863281,33714300,Apple,0.0
Amazon revenue falls short of forecasts amid market slowdown,2026-02-25,AMZN,210.4600067138672,211.58999633789065,208.92999267578125,210.63999938964844,41346400,Amazon,0.0
Amazon revenue falls short of forecasts amid market slowdown,2026-02-25,AMZN,311.84046520002283,313.4193707572093,309.22231323387047,312.67987060546875,29963600,Google,0.0
Amazon revenue falls short of forecasts amid market slowdown,2026-02-25,AMZN,641.9803720795121,653.3206382422114,641.5906910720822,653.1307983398438,11330700,Meta,0.0
Amazon revenue falls short of forecasts amid market slowdown,2026-02-25,AMZN,390.5299987792969,401.4700012207031,390.1600036621094,400.6000061035156,43625500,Microsoft,0.0
Amazon revenue falls short of forecasts amid market slowdown,2026-02-25,AMZN,194.439467455312,197.61930319203404,193.77949953248776,195.5494079589844,250637100,Nvidia,0.0
Amazon revenue falls short of forecasts amid market slowdown,2026-02-25,AMZN,412.1499938964844,420.3399963378906,412.1499938964844,417.3999938964844,54809700,Tesla,0.0
Google faces regulatory scrutiny over data privacy concerns,2026-02-25,GOOGL,271.7799987792969,274.94000244140625,271.04998779296875,274.2300109863281,33714300,Apple,0.0
Google faces regulatory scrutiny over data privacy concerns,2026-02-25,GOOGL,210.4600067138672,211.58999633789065,208.92999267578125,210.63999938964844,41346400,Amazon,0.0
Google faces regulatory scrutiny over data privacy concerns,2026-02-25,GOOGL,311.84046520002283,313.4193707572093,309.22231323387047,312.67987060546875,29963600,Google,0.0
Google faces regulatory scrutiny over data privacy concerns,2026-02-25,GOOGL,641.9803720795121,653.3206382422114,641.5906910720822,653.1307983398438,11330700,Meta,0.0
Google faces regulatory scrutiny over data privacy concerns,2026-02-25,GOOGL,390.5299987792969,401.4700012207031,390.1600036621094,400.6000061035156,43625500,Microsoft,0.0
Google faces regulatory scrutiny over data privacy concerns,2026-02-25,GOOGL,194.439467455312,197.61930319203404,193.77949953248776,195.5494079589844,250637100,Nvidia,0.0
Google faces regulatory scrutiny over data privacy concerns,2026-02-25,GOOGL,412.1499938964844,420.3399963378906,412.1499938964844,417.3999938964844,54809700,Tesla,0.0
"Meta reports strong quarterly earnings, beating analyst expectations",2026-02-25,META,271.7799987792969,274.94000244140625,271.04998779296875,274.2300109863281,33714300,Apple,0.43333333333333335
"Meta reports strong quarterly earnings, beating analyst expectations",2026-02-25,META,210.4600067138672,211.58999633789065,208.92999267578125,210.63999938964844,41346400,Amazon,0.43333333333333335
"Meta reports strong quarterly earnings, beating analyst expectations",2026-02-25,META,311.84046520002283,313.4193707572093,309.22231323387047,312.67987060546875,29963600,Google,0.43333333333333335
"Meta reports strong quarterly earnings, beating analyst expectations",2026-02-25,META,641.9803720795121,653.3206382422114,641.5906910720822,653.1307983398438,11330700,Meta,0.43333333333333335
"Meta reports strong quarterly earnings, beating analyst expectations",2026-02-25,META,390.5299987792969,401.4700012207031,390.1600036621094,400.6000061035156,43625500,Microsoft,0.43333333333333335
"Meta reports strong quarterly earnings, beating analyst expectations",2026-02-25,META,194.439467455312,197.61930319203404,193.77949953248776,195.5494079589844,250637100,Nvidia,0.43333333333333335
"Meta reports strong quarterly earnings, beating analyst expectations",2026-02-25,META,412.1499938964844,420.3399963378906,412.1499938964844,417.3999938964844,54809700,Tesla,0.43333333333333335
Meta stock under pressure after disappointing guidance,2026-02-25,META,271.7799987792969,274.94000244140625,271.04998779296875,274.2300109863281,33714300,Apple,-0.6
Meta stock under pressure after disappointing guidance,2026-02-25,META,210.4600067138672,211.58999633789065,208.92999267578125,210.63999938964844,41346400,Amazon,-0.6
Meta stock under pressure after disappointing guidance,2026-02-25,META,311.84046520002283,313.4193707572093,309.22231323387047,312.67987060546875,29963600,Google,-0.6
Meta stock under pressure after disappointing guidance,2026-02-25,META,641.9803720795121,653.3206382422114,641.5906910720822,653.1307983398438,11330700,Meta,-0.6
Meta stock under pressure after disappointing guidance,2026-02-25,META,390.5299987792969,401.4700012207031,390.1600036621094,400.6000061035156,43625500,Microsoft,-0.6
Meta stock under pressure after disappointing guidance,2026-02-25,META,194.439467455312,197.61930319203404,193.77949953248776,195.5494079589844,250637100,Nvidia,-0.6
Meta stock under pressure after disappointing guidance,2026-02-25,META,412.1499938964844,420.3399963378906,412.1499938964844,417.3999938964844,54809700,Tesla,-0.6
Analysts upgrade Meta citing improving fundamentals,2026-02-25,META,271.7799987792969,274.94000244140625,271.04998779296875,274.2300109863281,33714300,Apple,0.0
Analysts upgrade Meta citing improving fundamentals,2026-02-25,META,210.4600067138672,211.58999633789065,208.92999267578125,210.63999938964844,41346400,Amazon,0.0
Analysts upgrade Meta citing improving fundamentals,2026-02-25,META,311.84046520002283,313.4193707572093,309.22231323387047,312.67987060546875,29963600,Google,0.0
Analysts upgrade Meta citing improving fundamentals,2026-02-25,META,641.9803720795121,653.3206382422114,641.5906910720822,653.1307983398438,11330700,Meta,0.0
Analysts upgrade Meta citing improving fundamentals,2026-02-25,META,390.5299987792969,401.4700012207031,390.1600036621094,400.6000061035156,43625500,Microsoft,0.0
Analysts upgrade Meta citing improving fundamentals,2026-02-25,META,194.439467455312,197.61930319203404,193.77949953248776,195.5494079589844,250637100,Nvidia,0.0
Analysts upgrade Meta citing improving fundamentals,2026-02-25,META,412.1499938964844,420.3399963378906,412.1499938964844,417.3999938964844,54809700,Tesla,0.0
Microsoft stock under pressure after disappointing guidance,2026-02-25,MSFT,271.7799987792969,274.94000244140625,271.04998779296875,274.2300109863281,33714300,Apple,-0.6
Microsoft stock under pressure after disappointing guidance,2026-02-25,MSFT,210.4600067138672,211.58999633789065,208.92999267578125,210.63999938964844,41346400,Amazon,-0.6
Microsoft stock under pressure after disappointing guidance,2026-02-25,MSFT,311.84046520002283,313.4193707572093,309.22231323387047,312.67987060546875,29963600,Google,-0.6
Microsoft stock under pressure after disappointing guidance,2026-02-25,MSFT,641.9803720795121,653.3206382422114,641.5906910720822,653.1307983398438,11330700,Meta,-0.6
Microsoft stock under pressure after disappointing guidance,2026-02-25,MSFT,390.5299987792969,401.4700012207031,390.1600036621094,400.6000061035156,43625500,Microsoft,-0.6
Microsoft stock under pressure after disappointing guidance,2026-02-25,MSFT,194.439467455312,197.61930319203404,193.77949953248776,195.5494079589844,250637100,Nvidia,-0.6
Microsoft stock under pressure after disappointing guidance,2026-02-25,MSFT,412.1499938964844,420.3399963378906,412.1499938964844,417.3999938964844,54809700,Tesla,-0.6
Microsoft beats revenue estimates for the third consecutive quarter,2026-02-25,MSFT,271.7799987792969,274.94000244140625,271.04998779296875,274.2300109863281,33714300,Apple,0.0
Microsoft beats revenue estimates for the third consecutive quarter,2026-02-25,MSFT,210.4600067138672,211.58999633789065,208.92999267578125,210.63999938964844,41346400,Amazon,0.0
Microsoft beats revenue estimates for the third consecutive quarter,2026-02-25,MSFT,311.84046520002283,313.4193707572093,309.22231323387047,312.67987060546875,29963600,Google,0.0
Microsoft beats revenue estimates for the third consecutive quarter,2026-02-25,MSFT,641.9803720795121,653.3206382422114,641.5906910720822,653.1307983398438,11330700,Meta,0.0
Microsoft beats revenue estimates for the third consecutive quarter,2026-02-25,MSFT,390.5299987792969,401.4700012207031,390.1600036621094,400.6000061035156,43625500,Microsoft,0.0
Microsoft beats revenue estimates for the third consecutive quarter,2026-02-25,MSFT,194.439467455312,197.61930319203404,193.77949953248776,195.5494079589844,250637100,Nvidia,0.0
Microsoft beats revenue estimates for the third consecutive quarter,2026-02-25,MSFT,412.1499938964844,420.3399963378906,412.1499938964844,417.3999938964844,54809700,Tesla,0.0
Nvidia beats revenue estimates for the third consecutive quarter,2026-02-25,NVDA,271.7799987792969,274.94000244140625,271.04998779296875,274.2300109863281,33714300,Apple,0.0
Nvidia beats revenue estimates for the third consecutive quarter,2026-02-25,NVDA,210.4600067138672,211.58999633789065,208.92999267578125,210.63999938964844,41346400,Amazon,0.0
Nvidia beats revenue estimates for the third consecutive quarter,2026-02-25,NVDA,311.84046520002283,313.4193707572093,309.22231323387047,312.67987060546875,29963600,Google,0.0
Nvidia beats revenue estimates for the third consecutive quarter,2026-02-25,NVDA,641.9803720795121,653.3206382422114,641.5906910720822,653.1307983398438,11330700,Meta,0.0
Nvidia beats revenue estimates for the third consecutive quarter,2026-02-25,NVDA,390.5299987792969,401.4700012207031,390.1600036621094,400.6000061035156,43625500,Microsoft,0.0
